"";"participant";"device";"text";"X_created_at";"X_id";"X_updated_at";"tag_count";"trip_count";"category";"sentiment_polarity";"text_en";"questionnaire1";"application_install";"questionnaire_2";"estimuli";"city";"group";"campaign_day"
"295";38;"f0304bf6db9bacfb";"Veloz";"2017-10-27T18:28:36.307Z";"mLUwY2cH5K";"2017-10-27T18:28:36.307Z";1;1;"Speed ";"Positive";"Fast";"2017-10-27T20:15:00.000Z";"2017-10-27T20:20:00.000Z";"2017-11-06T20:40:00.000Z";"Y";"Castelló";"Competition";1
"296";38;"f0304bf6db9bacfb";"Rápido";"2017-11-06T12:25:07.927Z";"931Uhnpm2W";"2017-11-06T12:25:07.927Z";1;9;"Speed ";"Positive";"Quick";"2017-10-27T20:15:00.000Z";"2017-10-27T20:20:00.000Z";"2017-11-06T20:40:00.000Z";"Y";"Castelló";"Competition";11
"297";38;"f0304bf6db9bacfb";"Relajado";"2017-10-30T07:24:15.647Z";"Yu7XOfxIfe";"2017-10-30T07:24:15.647Z";1;2;"Comfor";"Neutral ";"Relaxed";"2017-10-27T20:15:00.000Z";"2017-10-27T20:20:00.000Z";"2017-11-06T20:40:00.000Z";"Y";"Castelló";"Competition";4
"298";38;"f0304bf6db9bacfb";"Moderado";"2017-11-07T07:25:29.305Z";"8zDw3PrI22";"2017-11-07T07:25:29.305Z";4;10;"Speed ";"Neutral ";"Moderated";"2017-10-27T20:15:00.000Z";"2017-10-27T20:20:00.000Z";"2017-11-06T20:40:00.000Z";"Y";"Castelló";"Competition";12
"299";38;"f0304bf6db9bacfb";"Veloz";"2017-11-06T12:25:08.077Z";"ILeCwAYx8y";"2017-11-06T12:25:08.077Z";2;9;"Speed ";"Positive";"Fast";"2017-10-27T20:15:00.000Z";"2017-10-27T20:20:00.000Z";"2017-11-06T20:40:00.000Z";"Y";"Castelló";"Competition";11
"300";39;"c7aeb36dcbf38252";"Relajado";"2017-10-31T12:50:38.899Z";"4cpNwaDkLO";"2017-10-31T12:50:38.899Z";2;4;"Comfor";"Neutral ";"Relaxed";"2017-10-27T20:30:00.000Z";"2017-10-27T20:40:00.000Z";"2017-11-06T20:40:00.000Z";"Y";"Castelló";"Collaboration";5
"301";39;"c7aeb36dcbf38252";"Normal";"2017-10-31T12:50:38.700Z";"HtIJtgRpLB";"2017-10-31T12:50:38.700Z";1;4;"Speed ";"Neutral ";"Normal";"2017-10-27T20:30:00.000Z";"2017-10-27T20:40:00.000Z";"2017-11-06T20:40:00.000Z";"Y";"Castelló";"Collaboration";5
"302";41;"ff64f36fe20f131";"Inspiring";"2017-11-09T14:07:37.103Z";"J8DAzUEi0B";"2017-11-09T14:07:37.103Z";6;6;"Comfor";"Positive";"Inspiring";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";1
"303";41;"ff64f36fe20f131";"Fast";"2017-11-16T14:03:14.813Z";"cIl2tDPie9";"2017-11-16T14:03:14.813Z";21;15;"Speed ";"Positive";"Fast";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";8
"304";41;"ff64f36fe20f131";"Moderated";"2017-11-09T13:37:00.854Z";"vM7CkGzwRS";"2017-11-09T13:37:00.854Z";3;5;"Speed ";"Neutral ";"Moderated";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";1
"305";41;"ff64f36fe20f131";"Fast";"2017-11-16T11:11:14.037Z";"8zduK1zrBM";"2017-11-16T11:11:14.037Z";18;13;"Speed ";"Positive";"Fast";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";8
"306";41;"ff64f36fe20f131";"Disconnected";"2017-11-09T14:00:33.424Z";"Y1vl7IspPx";"2017-11-09T14:00:33.424Z";4;6;"Comfor";"Negative";"Disconnected";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";1
"307";41;"ff64f36fe20f131";"Speedy";"2017-11-16T11:11:10.461Z";"UoRgFliugD";"2017-11-16T11:11:10.461Z";16;13;"Speed ";"Positive";"Speedy";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";8
"308";41;"ff64f36fe20f131";"Speedy";"2017-11-11T12:08:57.434Z";"PvcmXClxys";"2017-11-11T12:08:57.434Z";13;11;"Speed ";"Positive";"Speedy";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";3
"309";41;"ff64f36fe20f131";"Efficient";"2017-11-16T14:03:13.653Z";"8RbfL5DuSa";"2017-11-16T14:03:13.653Z";19;15;"Comfor";"Positive";"Efficient";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";8
"310";41;"ff64f36fe20f131";"Disconnected";"2017-11-09T14:07:35.753Z";"WQTXaPDLSH";"2017-11-09T14:07:35.753Z";4;6;"Comfor";"Negative";"Disconnected";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";1
"311";41;"ff64f36fe20f131";"Speedy";"2017-11-11T10:54:35.780Z";"p1EtOIHnG2";"2017-11-11T10:54:35.780Z";10;10;"Speed ";"Positive";"Speedy";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";3
"312";41;"ff64f36fe20f131";"Quick";"2017-11-09T14:25:07.254Z";"acI1Vh1eEW";"2017-11-09T14:25:07.254Z";8;7;"Speed ";"Positive";"Quick";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";1
"313";41;"ff64f36fe20f131";"Time-consuming";"2017-11-09T14:07:36.536Z";"MW7Ihr4vHF";"2017-11-09T14:07:36.536Z";5;6;"Speed ";"Negative";"Time-consuming";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";1
"314";41;"ff64f36fe20f131";"Slow-moving";"2017-11-10T10:03:52.272Z";"jaub72embt";"2017-11-10T10:03:52.272Z";9;7;"Speed ";"Negative";"Slow-moving";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";2
"315";41;"ff64f36fe20f131";"Quick";"2017-11-16T11:11:12.441Z";"AiCFnk2zuk";"2017-11-16T11:11:12.441Z";17;13;"Speed ";"Positive";"Quick";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";8
"316";41;"ff64f36fe20f131";"Normal";"2017-11-09T13:37:00.203Z";"LJYdwuYHRw";"2017-11-09T13:37:00.203Z";2;5;"Speed ";"Neutral ";"Normal";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";1
"317";41;"ff64f36fe20f131";"Quick";"2017-11-10T10:03:52.090Z";"AbFhEvA5js";"2017-11-10T10:03:52.090Z";8;7;"Speed ";"Positive";"Quick";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";2
"318";41;"ff64f36fe20f131";"Quick";"2017-11-16T14:03:14.164Z";"4SfIvaJMiF";"2017-11-16T14:03:14.164Z";20;15;"Speed ";"Positive";"Quick";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";8
"319";41;"ff64f36fe20f131";"Speedy";"2017-11-11T10:54:30.415Z";"XyntvEUS7e";"2017-11-11T10:54:30.415Z";10;10;"Speed ";"Positive";"Speedy";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";3
"320";41;"ff64f36fe20f131";"Speedy";"2017-11-09T14:25:06.530Z";"I7sF5SsXwD";"2017-11-09T14:25:06.530Z";7;7;"Speed ";"Positive";"Speedy";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";1
"321";41;"ff64f36fe20f131";"Fast";"2017-11-11T12:08:58.976Z";"cxytKrAQyM";"2017-11-11T12:08:58.976Z";15;11;"Speed ";"Positive";"Fast";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";3
"322";41;"ff64f36fe20f131";"Fast";"2017-11-11T10:54:37.080Z";"u2s4tgVD7F";"2017-11-11T10:54:37.080Z";12;10;"Speed ";"Positive";"Fast";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";3
"323";41;"ff64f36fe20f131";"Hazardous";"2017-11-09T13:36:59.712Z";"lUURU0IxVW";"2017-11-09T13:36:59.712Z";1;5;"Safety";"Negative";"Hazardous";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";1
"324";41;"ff64f36fe20f131";"Normal";"2017-11-11T10:54:36.463Z";"o7WQeHN1ZP";"2017-11-11T10:54:36.463Z";11;10;"Speed ";"Neutral ";"Normal";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";3
"325";41;"ff64f36fe20f131";"Normal";"2017-11-11T12:08:58.294Z";"1skJBomS6F";"2017-11-11T12:08:58.294Z";14;11;"Speed ";"Neutral ";"Normal";"2017-11-09T12:15:00.000Z";"2017-11-09T12:30:00.000Z";"2017-11-16T15:15:00.000Z";"Y";"Malta";"Competition";3
"326";42;"c04a9ce450d85367";"Slow-moving";"2017-11-09T12:22:11.315Z";"GxQSNsjwL3";"2017-11-09T12:22:11.315Z";6;3;"Speed ";"Negative";"Slow-moving";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";1
"327";42;"c04a9ce450d85367";"Crowded";"2017-11-09T12:20:24.854Z";"wk4jmTZafm";"2017-11-09T12:20:24.854Z";2;2;"Comfor";"Negative";"Crowded";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";1
"328";42;"c04a9ce450d85367";"Light";"2017-11-11T05:56:46.650Z";"8iKAWYkNef";"2017-11-11T05:56:46.650Z";8;6;"Comfor";"Positive";"Light";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";3
"329";42;"c04a9ce450d85367";"Brake-intensive";"2017-11-09T12:22:10.958Z";"dPD2mWgcoi";"2017-11-09T12:22:10.958Z";4;3;"Speed ";"Negative";"Brake-intensive";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";1
"330";42;"c04a9ce450d85367";"Time-consuming";"2017-11-13T09:57:54.740Z";"oXN9dC2jou";"2017-11-13T09:57:54.740Z";11;7;"Speed ";"Negative";"Time-consuming";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";5
"331";42;"c04a9ce450d85367";"Slow-moving";"2017-11-09T12:20:25.024Z";"2CLDrc3Og7";"2017-11-09T12:20:25.024Z";3;2;"Speed ";"Negative";"Slow-moving";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";1
"332";42;"c04a9ce450d85367";"Risky";"2017-11-14T09:55:22.089Z";"bOtncy0K9J";"2017-11-14T09:55:22.089Z";17;9;"Safety";"Negative";"Risky";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";6
"333";42;"c04a9ce450d85367";"Quick";"2017-11-13T15:24:45.194Z";"03q2z9uKXt";"2017-11-13T15:24:45.194Z";14;8;"Speed ";"Positive";"Quick";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";5
"334";42;"c04a9ce450d85367";"Dull";"2017-11-14T09:55:22.293Z";"4EqJADI65n";"2017-11-14T09:55:22.293Z";18;9;"Comfor";"Negative";"Dull";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";6
"335";42;"c04a9ce450d85367";"Fast";"2017-11-13T15:24:45.412Z";"uA9xFsvCt0";"2017-11-13T15:24:45.412Z";15;8;"Speed ";"Positive";"Fast";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";5
"336";42;"c04a9ce450d85367";"Crowded";"2017-11-09T12:22:11.135Z";"DrZ0CPGZep";"2017-11-09T12:22:11.135Z";5;3;"Comfor";"Negative";"Crowded";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";1
"337";42;"c04a9ce450d85367";"Enough";"2017-11-14T09:55:21.904Z";"fPGIKb6XlV";"2017-11-14T09:55:21.904Z";16;9;"Comfor";"Neutral ";"Enough";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";6
"338";42;"c04a9ce450d85367";"Fast";"2017-11-11T05:56:47.712Z";"KjjXnEYySL";"2017-11-11T05:56:47.712Z";9;6;"Speed ";"Positive";"Fast";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";3
"339";42;"c04a9ce450d85367";"Brake-intensive";"2017-11-09T12:20:24.556Z";"ot7EM9WCl0";"2017-11-09T12:20:24.556Z";1;2;"Speed ";"Negative";"Brake-intensive";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";1
"340";42;"c04a9ce450d85367";"Disconnected";"2017-11-11T05:56:41.827Z";"Uy7cxQWr4O";"2017-11-11T05:56:41.827Z";7;6;"Comfor";"Negative";"Disconnected";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";3
"341";42;"c04a9ce450d85367";"Speedy";"2017-11-13T15:24:44.986Z";"SMcqAaRhQj";"2017-11-13T15:24:44.986Z";13;8;"Speed ";"Positive";"Speedy";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";5
"342";42;"c04a9ce450d85367";"Average";"2017-11-13T09:57:54.583Z";"XefaKaRzTE";"2017-11-13T09:57:54.583Z";10;7;"Speed ";"Neutral ";"Average";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";5
"343";42;"c04a9ce450d85367";"Slow-moving";"2017-11-13T09:57:54.887Z";"3XNjNUIsY3";"2017-11-13T09:57:54.887Z";12;7;"Speed ";"Negative";"Slow-moving";"2017-11-09T12:15:00.000Z";"2017-11-09T12:35:00.000Z";"2017-11-16T13:10:00.000Z";"Y";"Malta";"Collaboration";5
"344";43;"2dd51dad67db44fe";"Moderated";"2017-11-20T08:36:07.978Z";"aUgLqlvOFD";"2017-11-20T08:36:07.978Z";7;3;"Speed ";"Neutral ";"Moderated";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";12
"345";43;"2dd51dad67db44fe";"Fast";"2017-11-24T15:37:28.218Z";"kBYpRR0XSj";"2017-11-24T15:37:28.218Z";19;12;"Speed ";"Positive";"Fast";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";16
"346";43;"2dd51dad67db44fe";"Inspiring";"2017-11-09T11:56:12.100Z";"nyziAoIm6t";"2017-11-09T11:56:12.100Z";3;1;"Comfor";"Positive";"Inspiring";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";1
"347";43;"2dd51dad67db44fe";"Normal";"2017-11-09T11:56:11.832Z";"gD42TExruO";"2017-11-09T11:56:11.832Z";2;1;"Speed ";"Neutral ";"Normal";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";1
"348";43;"2dd51dad67db44fe";"Crowded";"2017-11-22T17:05:31.839Z";"Azo7pcIy7G";"2017-11-22T17:05:31.839Z";9;7;"Comfor";"Negative";"Crowded";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";14
"349";43;"2dd51dad67db44fe";"Quick";"2017-11-24T15:37:28.018Z";"EUHV5cTbJQ";"2017-11-24T15:37:28.018Z";18;12;"Speed ";"Positive";"Quick";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";16
"350";43;"2dd51dad67db44fe";"Fast";"2017-11-22T17:05:32.063Z";"zfigcJd4NF";"2017-11-22T17:05:32.063Z";10;7;"Speed ";"Positive";"Fast";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";14
"351";43;"2dd51dad67db44fe";"Fast";"2017-11-09T12:06:10.504Z";"ZTjSiJkWMu";"2017-11-09T12:06:10.504Z";4;2;"Speed ";"Positive";"Fast";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";1
"352";43;"2dd51dad67db44fe";"Fast";"2017-11-22T17:22:37.548Z";"vxcH2ymrcP";"2017-11-22T17:22:37.548Z";13;8;"Speed ";"Positive";"Fast";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";14
"353";43;"2dd51dad67db44fe";"Normal";"2017-11-20T08:36:07.749Z";"s1ElucsEa0";"2017-11-20T08:36:07.749Z";6;3;"Speed ";"Neutral ";"Normal";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";12
"354";43;"2dd51dad67db44fe";"Average";"2017-11-22T17:22:37.157Z";"Q5369HGrTv";"2017-11-22T17:22:37.157Z";11;8;"Speed ";"Neutral ";"Average";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";14
"355";43;"2dd51dad67db44fe";"Efficient";"2017-11-24T15:37:27.798Z";"s1jsF7Vcyv";"2017-11-24T15:37:27.798Z";17;12;"Comfor";"Positive";"Efficient";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";16
"356";43;"2dd51dad67db44fe";"Quick";"2017-11-22T17:22:37.346Z";"C8JDEHDcry";"2017-11-22T17:22:37.346Z";12;8;"Speed ";"Positive";"Quick";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";14
"357";43;"2dd51dad67db44fe";"Efficient";"2017-11-24T08:01:43.309Z";"t1Drv2Gpni";"2017-11-24T08:01:43.309Z";14;11;"Comfor";"Positive";"Efficient";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";16
"358";43;"2dd51dad67db44fe";"Moderated";"2017-11-24T08:01:43.799Z";"tJtcbLQLA4";"2017-11-24T08:01:43.799Z";16;11;"Speed ";"Neutral ";"Moderated";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";16
"359";43;"2dd51dad67db44fe";"Average";"2017-11-22T17:05:31.560Z";"dfMoCBrHUk";"2017-11-22T17:05:31.560Z";8;7;"Speed ";"Neutral ";"Average";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";14
"360";43;"2dd51dad67db44fe";"Sheltered";"2017-11-09T11:56:11.516Z";"PyKwvmHPUv";"2017-11-09T11:56:11.516Z";1;1;"Safety";"Positive";"Sheltered";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";1
"361";43;"2dd51dad67db44fe";"Average";"2017-11-20T08:36:07.518Z";"zCEfu4ZtmD";"2017-11-20T08:36:07.518Z";5;3;"Speed ";"Neutral ";"Average";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";12
"362";43;"2dd51dad67db44fe";"Quick";"2017-11-24T08:01:43.558Z";"E6tjrIXVAY";"2017-11-24T08:01:43.558Z";15;11;"Speed ";"Positive";"Quick";"2017-11-09T12:20:00.000Z";"2017-11-09T12:35:00.000Z";"";"Y";"Malta";"Competition";16
"363";45;"b815df034e2f361c";"Normal";"2017-11-09T18:29:30.697Z";"vmxsuUErOk";"2017-11-09T18:29:30.697Z";2;1;"Speed ";"Neutral ";"Normal";"2017-11-09T18:06:00.000Z";"2017-11-09T18:06:00.000Z";"";"Y";"Malta";"Collaboration";1
"364";45;"b815df034e2f361c";"Efficient";"2017-11-09T18:29:30.510Z";"qNbbAk1sFh";"2017-11-09T18:29:30.510Z";1;1;"Comfor";"Positive";"Efficient";"2017-11-09T18:06:00.000Z";"2017-11-09T18:06:00.000Z";"";"Y";"Malta";"Collaboration";1
"365";45;"b815df034e2f361c";"Normal";"2017-11-09T18:29:32.480Z";"c1ghkF5xkw";"2017-11-09T18:29:32.480Z";5;2;"Speed ";"Neutral ";"Normal";"2017-11-09T18:06:00.000Z";"2017-11-09T18:06:00.000Z";"";"Y";"Malta";"Collaboration";1
"366";45;"b815df034e2f361c";"Fast";"2017-11-09T18:29:32.661Z";"rTPFtMlEpE";"2017-11-09T18:29:32.661Z";6;2;"Speed ";"Positive";"Fast";"2017-11-09T18:06:00.000Z";"2017-11-09T18:06:00.000Z";"";"Y";"Malta";"Collaboration";1
"367";45;"b815df034e2f361c";"Fast";"2017-11-09T18:29:30.883Z";"u0f66QPS8H";"2017-11-09T18:29:30.883Z";3;1;"Speed ";"Positive";"Fast";"2017-11-09T18:06:00.000Z";"2017-11-09T18:06:00.000Z";"";"Y";"Malta";"Collaboration";1
"368";45;"b815df034e2f361c";"Efficient";"2017-11-09T18:29:32.274Z";"DyhMd3OnnY";"2017-11-09T18:29:32.274Z";4;2;"Comfor";"Positive";"Efficient";"2017-11-09T18:06:00.000Z";"2017-11-09T18:06:00.000Z";"";"Y";"Malta";"Collaboration";1
"369";48;"89549cb520eb71df";"Fast";"2017-11-15T16:28:08.356Z";"z6eu2JwYrc";"2017-11-15T16:28:08.356Z";6;19;"Speed ";"Positive";"Fast";"2017-11-09T18:08:00.000Z";"2017-11-09T18:30:00.000Z";"2017-11-21T14:00:00.000Z";"Y";"Malta";"Competition";7
"370";48;"89549cb520eb71df";"Relaxed";"2017-11-10T06:52:43.866Z";"2siqwhqWbj";"2017-11-10T06:52:43.866Z";2;10;"Comfor";"Neutral ";"Relaxed";"2017-11-09T18:08:00.000Z";"2017-11-09T18:30:00.000Z";"2017-11-21T14:00:00.000Z";"Y";"Malta";"Competition";2
"371";48;"89549cb520eb71df";"Moderated";"2017-11-13T07:20:42.187Z";"UKQ5AE4Uq9";"2017-11-13T07:20:42.187Z";4;15;"Speed ";"Neutral ";"Moderated";"2017-11-09T18:08:00.000Z";"2017-11-09T18:30:00.000Z";"2017-11-21T14:00:00.000Z";"Y";"Malta";"Competition";5
"372";48;"89549cb520eb71df";"Moderated";"2017-11-14T13:47:56.372Z";"qC4PJx6kWV";"2017-11-14T13:47:56.372Z";5;16;"Speed ";"Neutral ";"Moderated";"2017-11-09T18:08:00.000Z";"2017-11-09T18:30:00.000Z";"2017-11-21T14:00:00.000Z";"Y";"Malta";"Competition";6
"373";48;"89549cb520eb71df";"Moderated";"2017-11-13T07:11:01.899Z";"XndJfN3Ogm";"2017-11-13T07:11:01.899Z";3;14;"Speed ";"Neutral ";"Moderated";"2017-11-09T18:08:00.000Z";"2017-11-09T18:30:00.000Z";"2017-11-21T14:00:00.000Z";"Y";"Malta";"Competition";5
"374";48;"89549cb520eb71df";"Normal";"2017-11-10T06:52:43.681Z";"lUk9VD8jme";"2017-11-10T06:52:43.681Z";1;10;"Speed ";"Neutral ";"Normal";"2017-11-09T18:08:00.000Z";"2017-11-09T18:30:00.000Z";"2017-11-21T14:00:00.000Z";"Y";"Malta";"Competition";2
"375";49;"be492f9e5222543e";"Worthy";"2017-11-15T10:07:44.525Z";"AORfHDb9sm";"2017-11-15T10:07:44.525Z";18;11;"Comfor";"Neutral ";"Worthy";"2017-11-09T18:20:00.000Z";"2017-11-09T18:20:00.000Z";"2017-11-16T18:20:00.000Z";"Y";"Malta";"Collaboration";7
"376";49;"be492f9e5222543e";"Secure";"2017-11-11T17:04:22.938Z";"ZHKcR8DReL";"2017-11-11T17:04:22.938Z";7;7;"Safety";"Positive";"Secure";"2017-11-09T18:20:00.000Z";"2017-11-09T18:20:00.000Z";"2017-11-16T18:20:00.000Z";"Y";"Malta";"Collaboration";3
"377";49;"be492f9e5222543e";"Fast";"2017-11-11T17:04:23.096Z";"Rw0Il4DwWn";"2017-11-11T17:04:23.096Z";8;7;"Speed ";"Positive";"Fast";"2017-11-09T18:20:00.000Z";"2017-11-09T18:20:00.000Z";"2017-11-16T18:20:00.000Z";"Y";"Malta";"Collaboration";3
"378";49;"be492f9e5222543e";"Fast";"2017-11-16T11:57:28.682Z";"4cw8nc55xB";"2017-11-16T11:57:28.682Z";20;12;"Speed ";"Positive";"Fast";"2017-11-09T18:20:00.000Z";"2017-11-09T18:20:00.000Z";"2017-11-16T18:20:00.000Z";"Y";"Malta";"Collaboration";8
"379";49;"be492f9e5222543e";"Time-consuming";"2017-11-11T16:44:45.806Z";"zGaCs4SBCy";"2017-11-11T16:44:45.806Z";1;4;"Speed ";"Negative";"Time-consuming";"2017-11-09T18:20:00.000Z";"2017-11-09T18:20:00.000Z";"2017-11-16T18:20:00.000Z";"Y";"Malta";"Collaboration";3
"380";49;"be492f9e5222543e";"Fast";"2017-11-16T15:22:37.263Z";"anlgCuc8Q0";"2017-11-16T15:22:37.263Z";25;14;"Speed ";"Positive";"Fast";"2017-11-09T18:20:00.000Z";"2017-11-09T18:20:00.000Z";"2017-11-16T18:20:00.000Z";"Y";"Malta";"Collaboration";8
"381";49;"be492f9e5222543e";"Worthy";"2017-11-11T19:17:22.952Z";"wuCVJswf5b";"2017-11-11T19:17:22.952Z";13;9;"Comfor";"Neutral ";"Worthy";"2017-11-09T18:20:00.000Z";"2017-11-09T18:20:00.000Z";"2017-11-16T18:20:00.000Z";"Y";"Malta";"Collaboration";3
